pt_root_id,strategy,cell_type,Exc/Inh,num_synapses
864691135645524719,unproofread,L4a,Exc,93
864691135275334095,unproofread,L2b,Exc,22
864691136005292746,unproofread,L3b,Exc,68
864691135454947690,unproofread,L6tall-a,Exc,1
864691135755649746,unproofread,L5b,Exc,71
864691135567756780,unproofread,L6short-b,Exc,1
864691135702146683,unproofread,L3b,Exc,381
864691135891586697,unproofread,L3b,Exc,36454
864691134990673786,unproofread,Unknown,Unknown,348
864691135134146720,unproofread,L3a,Exc,1076
864691136105443289,unproofread,Unknown,Unknown,26
864691136551625378,unproofread,L6short-a,Exc,233
864691135954784264,unproofread,L5a,Exc,195
864691135754140877,unproofread,L6tall-c,Exc,150
864691135398208801,unproofread,PTC,Inh,1815
864691135661371632,unproofread,L3b,Exc,13
864691136046193816,unproofread,Unknown,Unknown,1
864691135975577155,unproofread,L3b,Exc,659
864691135395164405,unproofread,L5b,Exc,9
864691135584982136,unproofread,L6short-a,Exc,174
864691135383595755,unproofread,L5NP,Exc,93
864691135456076138,unproofread,L2c,Exc,91
864691135435728626,unproofread,L4b,Exc,12
864691135697807002,unproofread,L3b,Exc,357
864691136926910026,unproofread,ITC,Inh,524
864691136617127131,unproofread,L6tall-a,Exc,27
864691135971579444,unproofread,Unknown,Unknown,0
864691136618085083,unproofread,L6tall-b,Exc,18
864691135891586697,unproofread,L3b,Exc,36454
864691136108748216,unproofread,L3b,Exc,281
864691135276599781,unproofread,L6tall-a,Exc,147
864691134917973258,unproofread,L5a,Exc,82
864691135795825207,unproofread,Unknown,Unknown,0
864691136143413044,unproofread,L6tall-a,Exc,48
864691136613057308,unproofread,Unknown,Unknown,23
864691135386756993,unproofread,L5a,Exc,7
864691135109247934,unproofread,Unknown,Unknown,2
864691136010873262,unproofread,L3b,Exc,419
864691136042065238,unproofread,L3b,Exc,46
864691136135633291,unproofread,L6tall-a,Exc,30
864691136099819381,unproofread,Unknown,Unknown,29
864691136826526574,unproofread,Unknown,Unknown,63
864691135987468291,unproofread,L6tall-c,Exc,10
864691135975480175,unproofread,L4b,Exc,307
864691136051383283,unproofread,L6tall-a,Exc,144
864691134927094062,unproofread,Unknown,Unknown,1
864691135590984459,unproofread,L5a,Exc,240
864691136241474227,unproofread,Unknown,Unknown,2
864691135544705576,unproofread,L6tall-a,Exc,29
864691136266658804,unproofread,L5b,Exc,89
864691136084946028,unproofread,L6short-a,Exc,65
864691136483859500,unproofread,DTC,Inh,162
864691135345581983,unproofread,L6tall-c,Exc,135
864691136903050162,unproofread,L6tall-c,Exc,373
864691135343110065,unproofread,L2b,Exc,26
864691135279196911,unproofread,Unknown,Unknown,0
864691136578393108,unproofread,L3b,Exc,36
864691135589903359,unproofread,Unknown,Unknown,1
864691135996672682,unproofread,L4c,Exc,1340
864691136194200040,unproofread,L6tall-a,Exc,8
864691135463965758,unproofread,L6tall-c,Exc,3
864691135304416423,unproofread,L3b,Exc,20
864691134861444022,unproofread,Unknown,Unknown,3
864691135938618884,unproofread,L2a,Exc,293
864691136135230859,unproofread,L6short-a,Exc,17
864691135570046086,unproofread,PTC,Inh,1317
864691135612204228,unproofread,Unknown,Unknown,0
864691135304141223,unproofread,L6tall-b,Exc,29
864691135375274057,unproofread,L6tall-c,Exc,197
864691135938434613,unproofread,L4a,Exc,172
864691136124770086,unproofread,L5b,Exc,25
864691136066225048,unproofread,L5a,Exc,86
864691135495111312,unproofread,L6short-a,Exc,18
864691135565269783,unproofread,L3a,Exc,44
864691135969774181,unproofread,L4b,Exc,9
864691136602780881,unproofread,L4a,Exc,89
864691136266916852,unproofread,L2b,Exc,17
864691135507892947,unproofread,Unknown,Unknown,0
864691136813070707,unproofread,L3a,Exc,308
864691135726238271,unproofread,L2c,Exc,43
864691135724651179,unproofread,L2a,Exc,395
864691135195138756,unproofread,Unknown,Unknown,7
864691136436415390,unproofread,L2b,Exc,26
864691136329802218,unproofread,L3b,Exc,204
864691135105041229,unproofread,L3b,Exc,15
864691135208602745,unproofread,L3b,Exc,22
864691135341040325,unproofread,L6tall-a,Exc,9
864691136237444924,unproofread,Unknown,Unknown,12
864691136051711731,unproofread,L6tall-a,Exc,263
864691136091389620,unproofread,L6short-a,Exc,34
864691135580952659,unproofread,Unknown,Unknown,0
864691135082510583,unproofread,L4b,Exc,252
864691136318699925,unproofread,Unknown,Unknown,5
864691135336404969,unproofread,L3b,Exc,23
864691137054606198,unproofread,L6tall-a,Exc,15
864691135725610559,unproofread,L6tall-b,Exc,11
864691135341396933,unproofread,Unknown,Unknown,29
864691135266860835,unproofread,Unknown,Unknown,0
864691136550432674,unproofread,L3a,Exc,184
864691135417116307,unproofread,Unknown,Unknown,4
864691132213670905,unproofread,Unknown,Unknown,0
864691135013677814,unproofread,L6tall-b,Exc,712
864691135414364914,unproofread,L4c,Exc,440
864691135693959103,unproofread,L2c,Exc,26
864691135279547599,unproofread,Unknown,Unknown,0
864691135211278272,unproofread,L3b,Exc,611
864691135810095820,unproofread,L6tall-a,Exc,19
864691135374806728,unproofread,DTC,Inh,1637
864691135651140724,unproofread,Unknown,Unknown,2
864691135876856147,unproofread,L5a,Exc,69
864691135980905162,unproofread,Unknown,Unknown,0
864691135782749747,unproofread,Unknown,Unknown,61
864691135837599379,unproofread,L2c,Exc,483
864691135558750696,unproofread,Unknown,Unknown,0
864691136091909044,unproofread,L4c,Exc,30
864691136724332541,unproofread,DTC,Inh,132
864691135429075504,unproofread,L5ET,Exc,20
864691135939005188,unproofread,L3b,Exc,59
864691137196939585,unproofread,L5b,Exc,87
864691136236697359,unproofread,L4b,Exc,58
864691135454709956,unproofread,L6tall-a,Exc,104
864691135510436560,unproofread,Unknown,Unknown,274
864691136194088406,unproofread,Unknown,Unknown,4
864691135505697431,unproofread,Unknown,Unknown,0
864691136297478683,unproofread,L6short-a,Exc,20
864691135195670314,unproofread,L5ET,Exc,191
864691135615794537,unproofread,L6tall-a,Exc,34
864691135715875866,unproofread,L6tall-a,Exc,54
864691135359287128,unproofread,L2b,Exc,39
864691135273616401,unproofread,L3b,Exc,307
864691134903210988,unproofread,Unknown,Unknown,1
864691135715587866,unproofread,Unknown,Unknown,30
864691136136641661,unproofread,L5a,Exc,154
864691136209973180,unproofread,L2b,Exc,43
864691136230316734,unproofread,Unknown,Unknown,16
864691136651336957,unproofread,Unknown,Unknown,38
864691135891586697,unproofread,L3b,Exc,36454
864691136390854527,unproofread,Unknown,Unknown,55
864691135478287558,unproofread,L6short-b,Exc,0
864691135118188509,unproofread,L2a,Exc,181
864691136274119693,unproofread,L4b,Exc,8
864691135569974150,unproofread,L3a,Exc,47
864691135808359709,unproofread,L4c,Exc,178
864691135925558798,unproofread,L2b,Exc,65
864691135874062990,unproofread,L6tall-c,Exc,73
864691135700094242,unproofread,L2a,Exc,33
864691135976328003,unproofread,L3b,Exc,46
864691135586647420,unproofread,L6tall-b,Exc,48
864691135975257199,unproofread,L6short-a,Exc,74
864691136009410990,unproofread,L6tall-b,Exc,33
864691135943811848,unproofread,Unknown,Unknown,0
864691136905197490,unproofread,L5a,Exc,416
864691135212502616,unproofread,Unknown,Unknown,7
864691136027860363,unproofread,Unknown,Unknown,2
864691135701297019,unproofread,L3b,Exc,19
864691136267360244,unproofread,L4c,Exc,171
864691135692701631,unproofread,L4b,Exc,206
864691135807239965,unproofread,Unknown,Unknown,1
864691135808240925,unproofread,L6tall-a,Exc,7
864691135891586697,unproofread,L3b,Exc,36454
864691135684826807,unproofread,L6tall-c,Exc,48
864691137197881665,unproofread,L4a,Exc,40
864691136333765299,unproofread,L2a,Exc,198
864691136715455342,unproofread,L2c,Exc,18
864691135856622126,unproofread,Unknown,Unknown,175
864691135319272184,unproofread,Unknown,Unknown,1
864691135338769894,unproofread,L6short-a,Exc,62
864691135799768674,unproofread,L6tall-c,Exc,32
864691135855561006,unproofread,Unknown,Unknown,63
864691136024216121,unproofread,L6tall-a,Exc,21
864691135082758135,unproofread,L3b,Exc,308
864691136088933175,unproofread,DTC,Inh,72
864691136041047382,unproofread,L6tall-a,Exc,131
864691135494848400,unproofread,L2c,Exc,46
864691136117758628,unproofread,DTC,Inh,2136
864691135060165787,unproofread,L4c,Exc,104
864691135308615488,unproofread,Unknown,Unknown,1
864691135866470277,unproofread,L2c,Exc,9
864691136287303619,unproofread,L5a,Exc,48
864691135864750044,unproofread,L4b,Exc,43
864691136904083378,unproofread,L5a,Exc,599
864691135772491339,unproofread,L6tall-b,Exc,17
864691135687641568,unproofread,L4b,Exc,532
864691135367601913,unproofread,L5a,Exc,193
864691135454497386,unproofread,L2b,Exc,75
864691135210935744,unproofread,L6short-a,Exc,54
864691136945858015,unproofread,L5b,Exc,6
864691136287280323,unproofread,Unknown,Unknown,42
864691135910785193,unproofread,L3a,Exc,601
864691136024556345,unproofread,L6short-a,Exc,27
864691134854258721,unproofread,Unknown,Unknown,5
864691136055937241,unproofread,Unknown,Unknown,12
864691135491026663,unproofread,L6short-a,Exc,24
864691135278916257,unproofread,L6tall-c,Exc,29
864691135446504850,unproofread,L3b,Exc,134
864691135740634219,unproofread,DTC,Inh,1774
864691135488240442,unproofread,L4a,Exc,33
864691135810350540,unproofread,L3b,Exc,134
864691135927370452,unproofread,L5a,Exc,62
864691136388558608,unproofread,L6tall-a,Exc,26
864691135323837596,unproofread,L6tall-b,Exc,16
864691135891586697,unproofread,L3b,Exc,36454
864691135464282437,unproofread,L3b,Exc,247
864691135524951466,unproofread,Unknown,Unknown,0
864691135594447659,unproofread,L5ET,Exc,123
864691135758501454,unproofread,L6tall-c,Exc,220
864691135599446806,unproofread,Unknown,Unknown,3
864691135776672608,unproofread,L4b,Exc,248
864691136021074424,unproofread,L6tall-b,Exc,13
864691136548699164,unproofread,Unknown,Unknown,0
864691135279069089,unproofread,L6tall-a,Exc,33
864691136084958316,unproofread,L6tall-c,Exc,271
864691135866454149,unproofread,L2a,Exc,29
864691135884713072,unproofread,L6tall-a,Exc,3
864691135386379093,unproofread,L4b,Exc,58
864691135946808356,unproofread,L4a,Exc,46
864691136311779901,unproofread,L4c,Exc,6
864691135407715017,unproofread,L6short-a,Exc,9
864691135359329368,unproofread,L6tall-a,Exc,49
864691135058926491,unproofread,Unknown,Unknown,271
864691135644623343,unproofread,L4b,Exc,14
864691135492961307,unproofread,Unknown,Unknown,0
864691135700909947,unproofread,Unknown,Unknown,25
864691136663725022,unproofread,L6tall-b,Exc,44
864691136926779466,unproofread,L4c,Exc,222
864691135343722664,unproofread,Unknown,Unknown,5
864691135236641872,unproofread,Unknown,Unknown,2
864691135494519952,unproofread,L4b,Exc,34
864691134516416079,unproofread,Unknown,Unknown,0
864691135475682112,unproofread,L2c,Exc,775
864691135560514273,unproofread,Unknown,Unknown,26
864691135386359893,unproofread,L6tall-a,Exc,6
864691135114032025,unproofread,L4b,Exc,40
864691136021118200,unproofread,L2a,Exc,54
864691135619093903,unproofread,L4c,Exc,16
864691135808367901,unproofread,L4a,Exc,36
864691135417958330,unproofread,L3b,Exc,407
864691135575953694,unproofread,L6tall-c,Exc,74
864691135570107782,unproofread,L3a,Exc,414
864691136273831870,unproofread,L4b,Exc,127
864691135701317243,unproofread,L4c,Exc,56
864691136011784867,unproofread,L4b,Exc,53
864691135736674933,unproofread,Unknown,Unknown,0
864691135581589357,unproofread,L6short-a,Exc,84
864691135195806250,unproofread,L2c,Exc,29
864691136237521212,unproofread,L3b,Exc,626
864691135783109171,unproofread,Unknown,Unknown,416
864691136089975607,unproofread,L2c,Exc,57
864691136109858488,unproofread,L3b,Exc,145
864691135508684553,unproofread,L6short-a,Exc,6
864691135195474730,unproofread,L4a,Exc,40
864691135856494126,unproofread,L3a,Exc,30
864691135867529494,unproofread,PTC,Inh,45
864691136194419670,unproofread,L2a,Exc,139
864691135181690370,unproofread,L2b,Exc,109
864691136419319959,unproofread,L5b,Exc,19
864691135462594272,unproofread,Unknown,Unknown,2
864691136903240114,unproofread,L3a,Exc,468
864691136041390422,unproofread,Unknown,Unknown,21
864691136817727854,unproofread,L4b,Exc,11
864691135975257711,unproofread,L5a,Exc,262
864691135103355443,unproofread,Unknown,Unknown,2
864691136274625549,unproofread,L6short-a,Exc,17
864691135839249299,unproofread,L3b,Exc,35
864691135894721596,unproofread,Unknown,Unknown,1
864691135489008442,unproofread,L2b,Exc,51
864691134966848671,unproofread,Unknown,Unknown,0
864691135952039203,unproofread,Unknown,Unknown,7
864691135884444016,unproofread,L4c,Exc,69
864691135753598157,unproofread,L2b,Exc,374
864691136423048495,unproofread,Unknown,Unknown,7
864691135754362061,unproofread,L6tall-a,Exc,20
864691135463530565,unproofread,L6tall-a,Exc,16
864691134856341113,unproofread,Unknown,Unknown,1
864691135349185239,unproofread,L5b,Exc,240
864691135786330052,unproofread,L4c,Exc,83
864691136008695724,unproofread,L2b,Exc,261
864691134850805849,unproofread,Unknown,Unknown,0
864691134950796350,unproofread,Unknown,Unknown,0
864691136237109519,unproofread,L4b,Exc,111
864691135850857159,unproofread,Unknown,Unknown,4
864691135706977160,unproofread,Unknown,Unknown,0
864691135472967474,unproofread,L6tall-a,Exc,21
864691134941488995,unproofread,L5b,Exc,665
864691135464298053,unproofread,L2b,Exc,42
864691135162880301,unproofread,L3a,Exc,18
864691135864056446,unproofread,L4b,Exc,2
864691136136903037,unproofread,L5NP,Exc,11
864691135680639380,unproofread,Unknown,Unknown,117
864691135807267613,unproofread,L4a,Exc,35
864691135741158763,unproofread,DTC,Inh,32
864691136040050430,unproofread,L4a,Exc,90
864691136267261428,unproofread,L6tall-a,Exc,26
864691135855716766,unproofread,Unknown,Unknown,0
864691135614459339,unproofread,L4b,Exc,16
864691135404420078,unproofread,ITC,Inh,16
864691135937170180,unproofread,L6tall-b,Exc,113
864691134948762620,unproofread,L6tall-c,Exc,55
864691135172252264,unproofread,Unknown,Unknown,2
864691135113554841,unproofread,Unknown,Unknown,6
864691136296691227,unproofread,Unknown,Unknown,38
864691135927862881,unproofread,Unknown,Unknown,1
864691136239592126,unproofread,L4a,Exc,15
864691135233118297,unproofread,L6short-a,Exc,40
864691136291854308,unproofread,Unknown,Unknown,9
864691136141899354,unproofread,Unknown,Unknown,6
864691135733475533,unproofread,Unknown,Unknown,0
864691135013809814,unproofread,L2b,Exc,22
864691135394399733,unproofread,Unknown,Unknown,10
864691135511043024,unproofread,L6tall-a,Exc,154
864691135941150324,unproofread,L4a,Exc,147
864691135478731974,unproofread,L6tall-a,Exc,32
864691135700917883,unproofread,L5b,Exc,191
864691135288310504,unproofread,Unknown,Unknown,2
864691134265680378,unproofread,Unknown,Unknown,4
864691135104375629,unproofread,Unknown,Unknown,22
864691136664192253,unproofread,Unknown,Unknown,0
864691136903038130,unproofread,L2b,Exc,226
864691136602219985,unproofread,Unknown,Unknown,4087
864691135887317254,unproofread,Unknown,Unknown,1
864691135597299146,unproofread,Unknown,Unknown,0
864691136926414410,unproofread,L5a,Exc,284
864691134828280742,unproofread,Unknown,Unknown,1
864691135890497335,unproofread,Unknown,Unknown,1
864691136085293137,unproofread,L4b,Exc,52
864691135213980472,unproofread,L2c,Exc,60
864691136032181947,unproofread,Unknown,Unknown,77
864691136008438956,unproofread,DTC,Inh,232
864691134429144096,unproofread,Unknown,Unknown,0
864691136174970630,unproofread,L4c,Exc,71
864691136156984077,unproofread,Unknown,Unknown,19
864691135355962575,unproofread,L2b,Exc,12
864691135471106997,unproofread,Unknown,Unknown,15
864691135776590688,unproofread,L3a,Exc,9
864691136038869286,unproofread,Unknown,Unknown,12
864691135954757384,unproofread,L3a,Exc,81
864691135855610158,unproofread,Unknown,Unknown,46
864691135469292940,unproofread,L6short-a,Exc,325
864691135593978155,unproofread,L4b,Exc,1103
864691135472337970,unproofread,L2c,Exc,18
864691135762109238,unproofread,L3a,Exc,41
864691135341980101,unproofread,L3b,Exc,10
864691135233155095,unproofread,Unknown,Unknown,0
864691134940968547,unproofread,L3a,Exc,45
864691135491852903,unproofread,L4b,Exc,100
864691136952716255,unproofread,Unknown,Unknown,32
864691136437347742,unproofread,L4b,Exc,13
864691133442088624,unproofread,Unknown,Unknown,0
864691135402184730,unproofread,Unknown,Unknown,0
864691135578976381,unproofread,Unknown,Unknown,1
864691135975292527,unproofread,L5b,Exc,20
864691135472811570,unproofread,L5a,Exc,138
864691136209008316,unproofread,L6short-b,Exc,200
864691135012500726,unproofread,L4a,Exc,52
864691136238010127,unproofread,L6tall-c,Exc,22
864691136237873724,unproofread,L2a,Exc,209
864691135992328897,unproofread,L4b,Exc,48
864691136372491144,unproofread,PTC,Inh,4775
864691135323384220,unproofread,Unknown,Unknown,822
864691135400311066,unproofread,Unknown,Unknown,0
864691135304043175,unproofread,L4b,Exc,34
864691136101278325,unproofread,Unknown,Unknown,117
864691134827513293,unproofread,Unknown,Unknown,0
864691135858998888,unproofread,L5b,Exc,31
864691135408101833,unproofread,L5ET,Exc,248
864691135135666201,unproofread,L3a,Exc,97
864691135915173990,unproofread,Unknown,Unknown,6
864691136116962724,unproofread,L2c,Exc,733
864691136123751974,unproofread,L4b,Exc,201
864691136286536643,unproofread,Unknown,Unknown,3
864691136088946231,unproofread,L2c,Exc,39
864691136740431708,unproofread,L2c,Exc,79
864691135526789723,unproofread,L6tall-a,Exc,15
864691135755099597,unproofread,L3b,Exc,40
864691135440452424,unproofread,Unknown,Unknown,10
864691136040984662,unproofread,Unknown,Unknown,114
864691136206703795,unproofread,Unknown,Unknown,5
864691135771512574,unproofread,Unknown,Unknown,1
864691135656253122,unproofread,L4c,Exc,599
864691136912984561,unproofread,L3b,Exc,239
864691135298320821,unproofread,Unknown,Unknown,20
864691135859588712,unproofread,Unknown,Unknown,201
864691136380500693,unproofread,L4c,Exc,212
864691135491041732,unproofread,L2c,Exc,6
864691136692707958,unproofread,L2c,Exc,32
864691135699933474,unproofread,L3a,Exc,5
864691136595353250,unproofread,L4b,Exc,225
864691136042590806,unproofread,L6tall-b,Exc,769
864691136056383960,unproofread,Unknown,Unknown,6
864691136020255480,unproofread,Unknown,Unknown,10
864691135975573615,unproofread,L2c,Exc,24
864691135585483900,unproofread,L2a,Exc,20
864691135749045545,unproofread,L4b,Exc,82
864691135583034989,unproofread,L3b,Exc,931
864691136237004815,unproofread,L6short-a,Exc,142
864691135013369590,unproofread,L5a,Exc,193
864691136227740497,unproofread,L6tall-c,Exc,16
864691135469311628,unproofread,PTC,Inh,3996
864691134306504715,unproofread,Unknown,Unknown,0
864691135614128075,unproofread,L3a,Exc,56
864691135361053511,unproofread,L6tall-a,Exc,55
864691135856335662,unproofread,L5b,Exc,57
864691135726288703,unproofread,STC,Inh,89
864691135476641192,unproofread,L6short-a,Exc,324
864691137020656494,unproofread,L2a,Exc,64
864691135988776840,unproofread,Unknown,Unknown,1
864691136579296020,unproofread,L4a,Exc,232
864691135447491668,unproofread,L5b,Exc,321
864691135939355393,unproofread,L4a,Exc,351
864691135867057174,unproofread,L3a,Exc,154
864691135918308272,unproofread,DTC,Inh,272
864691135801827938,unproofread,L2c,Exc,392
864691135065900868,unproofread,L6tall-c,Exc,107
864691135447373652,unproofread,L2c,Exc,45
864691136991346837,unproofread,L3a,Exc,687
864691135992218817,unproofread,L4b,Exc,18
864691135989148163,unproofread,L5ET,Exc,136
864691135583168621,unproofread,L5b,Exc,783
864691136911952369,unproofread,Unknown,Unknown,30
864691135864464510,unproofread,L2a,Exc,148
864691136194176232,unproofread,L6tall-c,Exc,11
864691136333737907,unproofread,L5NP,Exc,17
864691135163149357,unproofread,L6tall-c,Exc,91
864691136272999614,unproofread,L6tall-a,Exc,10
864691135289089845,unproofread,Unknown,Unknown,7
864691134948748540,unproofread,L2a,Exc,55
864691135181798658,unproofread,L3b,Exc,11
864691137054062966,unproofread,L5a,Exc,1097
864691135974901615,unproofread,Unknown,Unknown,67
864691135596514871,unproofread,Unknown,Unknown,2
864691135576044574,unproofread,L4b,Exc,12
864691135778636221,unproofread,L4b,Exc,62
864691134964443679,unproofread,L6tall-b,Exc,174
864691135181768962,unproofread,PTC,Inh,412
864691135208722809,unproofread,L6tall-a,Exc,28
864691136051718643,unproofread,L6short-b,Exc,21
864691135149661717,unproofread,Unknown,Unknown,1
864691136388573303,unproofread,Unknown,Unknown,23
864691135581880093,unproofread,Unknown,Unknown,2
864691135815494223,unproofread,Unknown,Unknown,6
864691135400675972,unproofread,Unknown,Unknown,1
864691135954064392,unproofread,Unknown,Unknown,1
864691135776599648,unproofread,L4a,Exc,10
864691136483205164,unproofread,L5a,Exc,522
864691136912125425,unproofread,L4a,Exc,109
864691136119405336,unproofread,L5a,Exc,174
864691134988615034,unproofread,L2b,Exc,22
864691135737505156,unproofread,ITC,Inh,13
864691135464467269,unproofread,Unknown,Unknown,15
864691136175038982,unproofread,L3b,Exc,36
864691136090124087,unproofread,L5b,Exc,106
864691135619553423,unproofread,L5ET,Exc,119
864691135693397951,unproofread,L5b,Exc,166
864691137054657398,unproofread,L4b,Exc,26
864691136522392209,unproofread,L5ET,Exc,68
864691135888517257,unproofread,L4b,Exc,30
864691135323793052,unproofread,L5a,Exc,699
864691135873616782,unproofread,L3b,Exc,95
864691135684037874,unproofread,L3b,Exc,2
864691136602714577,unproofread,L2b,Exc,11
864691134839432439,unproofread,Unknown,Unknown,6
864691136100183925,unproofread,STC,Inh,92
864691135773471056,unproofread,Unknown,Unknown,13
864691135719384369,unproofread,L6tall-c,Exc,22
864691135404636654,unproofread,L4b,Exc,298
864691135349168599,unproofread,L3a,Exc,20
864691136723577341,unproofread,L4a,Exc,208
864691135493961104,unproofread,ITC,Inh,3
864691135495165072,unproofread,L5b,Exc,115
864691134733724029,unproofread,Unknown,Unknown,1
864691135360609607,unproofread,Unknown,Unknown,36
864691135490898663,unproofread,Unknown,Unknown,38
864691136483333164,unproofread,L6tall-c,Exc,25
864691134886058746,unproofread,L4b,Exc,166
864691135210831296,unproofread,L3b,Exc,211
864691135163032365,unproofread,L5ET,Exc,131
864691134752636674,unproofread,Unknown,Unknown,0
864691135309003590,unproofread,L4b,Exc,182
864691135383863275,unproofread,L6tall-a,Exc,29
864691135565546007,unproofread,L2c,Exc,381
864691135382953434,unproofread,DTC,Inh,8
864691135477846696,unproofread,Unknown,Unknown,200
864691135968889189,unproofread,L4a,Exc,10
864691136444518019,unproofread,L6tall-c,Exc,93
864691134946850880,unproofread,Unknown,Unknown,0
864691134742240918,unproofread,Unknown,Unknown,1
864691135213875000,unproofread,L6tall-c,Exc,31
864691136108708280,unproofread,Unknown,Unknown,53
864691135571261989,unproofread,ITC,Inh,2
864691135135467801,unproofread,L6tall-c,Exc,291
864691136313691965,unproofread,PTC,Inh,3390
864691135359682136,unproofread,L6short-a,Exc,16
864691135082199799,unproofread,Unknown,Unknown,2
864691135495157648,unproofread,L4c,Exc,193
864691136125648678,unproofread,L4a,Exc,205
864691136975051036,unproofread,L6tall-c,Exc,292
864691135477007784,unproofread,L4a,Exc,28
864691135842792163,unproofread,L5ET,Exc,77
864691135346877087,unproofread,DTC,Inh,8120
864691135954124552,unproofread,L5b,Exc,4
864691135866174085,unproofread,L4b,Exc,8
864691135726328639,unproofread,L6tall-c,Exc,11
864691135740792468,unproofread,L5b,Exc,122
864691135464308293,unproofread,DTC,Inh,9
864691135575988510,unproofread,L5a,Exc,279
864691135163050797,unproofread,L6short-a,Exc,20
864691135341132465,unproofread,Unknown,Unknown,1
864691135474882676,unproofread,Unknown,Unknown,16
864691135560139752,unproofread,Unknown,Unknown,0
864691134617550381,unproofread,Unknown,Unknown,0
864691135213049656,unproofread,L2c,Exc,44
864691135856529198,unproofread,L3b,Exc,38
864691135754013901,unproofread,Unknown,Unknown,14
864691135940447142,unproofread,L4b,Exc,32
864691136483912236,unproofread,ITC,Inh,45
864691134500707105,unproofread,Unknown,Unknown,2
864691135575113246,unproofread,L3b,Exc,409
864691135584193912,unproofread,L2b,Exc,174
864691135737870468,unproofread,L2a,Exc,23
864691135693702847,unproofread,L3a,Exc,36
864691136451073791,unproofread,L6short-a,Exc,229
864691135356020943,unproofread,L3b,Exc,5
864691135639707195,unproofread,L6tall-b,Exc,94
864691136117508772,unproofread,L4b,Exc,145
864691135616348009,unproofread,L4b,Exc,13
864691136021764856,unproofread,PTC,Inh,1940
864691136116558756,unproofread,L5a,Exc,395
864691135577065246,unproofread,L4a,Exc,545
864691136378784725,unproofread,Unknown,Unknown,2
864691135585444476,unproofread,Unknown,Unknown,90
864691135777911741,unproofread,L3b,Exc,24
864691136325215127,unproofread,L2b,Exc,18
864691135724243115,unproofread,L2c,Exc,107
864691135780832592,unproofread,L4b,Exc,4
864691136444844675,unproofread,L3a,Exc,33
864691135013612182,unproofread,L6tall-c,Exc,15
864691135915936358,unproofread,L5a,Exc,148
864691136990725013,unproofread,L4a,Exc,75
864691135273197073,unproofread,Unknown,Unknown,4
864691135926573780,unproofread,Unknown,Unknown,112
864691135777453664,unproofread,L6tall-a,Exc,25
864691135988475651,unproofread,L4b,Exc,7
864691135772231675,unproofread,L5ET,Exc,44
864691135163734317,unproofread,PTC,Inh,2242
864691136437317278,unproofread,L6short-b,Exc,13
864691135429908272,unproofread,L3b,Exc,103
864691135447018068,unproofread,L4c,Exc,190
864691135468408914,unproofread,L4c,Exc,515
864691135891586697,unproofread,L3b,Exc,36454
864691136380105173,unproofread,L4b,Exc,291
864691135712602811,unproofread,Unknown,Unknown,1
864691135655678402,unproofread,L4b,Exc,479
864691135777826237,unproofread,Unknown,Unknown,13
864691135582770541,unproofread,L5a,Exc,57
864691136287416515,unproofread,L3a,Exc,8
864691136236672015,unproofread,Unknown,Unknown,330
864691135360313435,unproofread,Unknown,Unknown,5
864691135739957140,unproofread,L6tall-c,Exc,84
864691135059484059,unproofread,L6tall-b,Exc,159
864691135942044020,unproofread,L4c,Exc,425
864691135415467706,unproofread,L4c,Exc,16
864691136362328290,unproofread,L3b,Exc,133
864691135269723813,unproofread,Unknown,Unknown,23
864691135927456724,unproofread,L4b,Exc,21
864691135362946546,unproofread,Unknown,Unknown,27
864691135472948526,unproofread,Unknown,Unknown,40
864691136109786040,unproofread,L6tall-a,Exc,39
864691135986902787,unproofread,L5b,Exc,5
864691135124448073,unproofread,Unknown,Unknown,0
864691135618546319,unproofread,L4a,Exc,270
864691135584820856,unproofread,PTC,Inh,854
864691135013293558,unproofread,L3b,Exc,27
864691134572525786,unproofread,Unknown,Unknown,0
864691135503419122,unproofread,L4c,Exc,346
864691135716140314,unproofread,L6short-a,Exc,13
864691135394264053,unproofread,Unknown,Unknown,44
864691135428946570,unproofread,Unknown,Unknown,0
864691134621631272,unproofread,Unknown,Unknown,1
864691134917649930,unproofread,Unknown,Unknown,0
864691135657791874,unproofread,L6tall-c,Exc,16
864691135345986719,unproofread,L4c,Exc,143
864691136012674467,unproofread,L3b,Exc,484
864691134643353007,unproofread,Unknown,Unknown,1
864691136812769395,unproofread,DTC,Inh,21
864691134886997498,unproofread,L4c,Exc,196
864691135256506287,unproofread,Unknown,Unknown,9
864691135891586697,unproofread,L3b,Exc,36454
864691135511281104,unproofread,Unknown,Unknown,18
864691134966063135,unproofread,L4a,Exc,1015
864691136723450109,unproofread,L4b,Exc,105
864691135387516545,unproofread,L2b,Exc,69
864691135386373461,unproofread,L6tall-a,Exc,19
864691136311792218,unproofread,PTC,Inh,819
864691135383643115,unproofread,Unknown,Unknown,5
864691134859408080,unproofread,Unknown,Unknown,7
864691135976408643,unproofread,L6short-b,Exc,50
864691135463679038,unproofread,L2a,Exc,20
864691135323996060,unproofread,L5NP,Exc,255
864691135938237700,unproofread,L4a,Exc,66
864691135938690052,unproofread,L5a,Exc,53
864691135065402180,unproofread,Unknown,Unknown,428
864691135133777824,unproofread,L5b,Exc,11
864691134947791100,unproofread,Unknown,Unknown,511
864691135762458422,unproofread,L5ET,Exc,54
